","-comma-eo ","-comma-ca
"civeta"-noun-ca "cibeto"-noun-eo
"cidoniujo"-noun-eo "codonyer"-noun-ca
"codonyer"-noun-ca "cidoniujo"-noun-eo
"cidro"-noun-eo "sidra"-noun-ca
"sidra"-noun-ca "cidro"-noun-eo
"ĉiesulino"-noun-eo "prostitut"-noun-ca
"prostitut"-noun-ca "ĉiesulino"-noun-eo
"prostitut"-noun-ca "prostituisto"-noun-eo
"prostituisto"-noun-eo "prostitut"-noun-ca
"cigaredo"-noun-eo "cigarreta"-noun-ca
"cigarreta"-noun-ca "cigaredo"-noun-eo
"cigaringo"-noun-eo "broquet"-noun-ca
"broquet"-noun-ca "cigaringo"-noun-eo
"cigaro"-noun-eo "cigarro"-noun-ca
"cigarro"-noun-ca "cigaro"-noun-eo
"cigarujo"-noun-eo "portacigars"-noun-ca
"portacigars"-noun-ca "cigarujo"-noun-eo
"cikorio"-noun-eo "endívia"-noun-ca
"cikorio"-noun-eo "xicoira"-noun-ca
"endívia"-noun-ca "cikorio"-noun-eo
"endívia"-noun-ca "endivio"-noun-eo
"xicoira"-noun-ca "cikorio"-noun-eo
"endivio"-noun-eo "endívia"-noun-ca
"cikuto"-noun-eo "cicuta"-noun-ca
"cicuta"-noun-ca "cikuto"-noun-eo
"cimo"-noun-eo "xinxa"-noun-ca
"xinxa"-noun-ca "cimo"-noun-eo
"ĉirkaŭmano"-noun-eo "punyeta"-noun-ca
"punyeta"-noun-ca "ĉirkaŭmano"-noun-eo
"cirkumcidi"-verb-eo "circumcidar"-verb-ca
"circumcidar"-verb-ca "cirkumcidi"-verb-eo
"ciro"-noun-eo "llustre"-noun-ca
"llustre"-noun-ca "ciro"-noun-eo
"llustre"-noun-ca "poluro"-noun-eo
"poluro"-noun-eo "llustre"-noun-ca
"ĉiu"-determiner-eo "cadascun"-determiner-ca
"ĉiu"-determiner-eo "tot el"-determiner-ca
"cadascun"-determiner-ca "ĉiu"-determiner-eo
"tot el"-determiner-ca "ĉiu"-determiner-eo
"tot el"-determiner-ca "la tuta"-determiner-eo
"la tuta"-determiner-eo "tot el"-determiner-ca
"ĉiu"-pronoun-eo "cada"-pronoun-ca
"cada"-pronoun-ca "ĉiu"-pronoun-eo
"ĉiumonate"-adverb-eo "cada mes"-adverb-ca
"cada mes"-adverb-ca "ĉiumonate"-adverb-eo
"ĉiusemajne"-adverb-eo "cada setmana"-adverb-ca
"cada setmana"-adverb-ca "ĉiusemajne"-adverb-eo
"ĉiutage"-adverb-eo "diariament"-adverb-ca
"diariament"-adverb-ca "ĉiutage"-adverb-eo
"ĉizilo"-noun-eo "enformador"-noun-ca
"ĉizilo"-noun-eo "escarpra"-noun-ca
"enformador"-noun-ca "ĉizilo"-noun-eo
"escarpra"-noun-ca "ĉizilo"-noun-eo
"cl"-noun-eo "cl"-noun-ca
"cl"-noun-ca "cl"-noun-eo
"cumo"-noun-eo "cima"-noun-ca
"cima"-noun-ca "cumo"-noun-eo
"dalio"-noun-eo "dàlia"-noun-ca
"dàlia"-noun-ca "dalio"-noun-eo
"damasko"-noun-eo "domàs"-noun-ca
"domàs"-noun-ca "damasko"-noun-eo
"damno"-noun-eo "condemnació"-noun-ca
"condemnació"-noun-ca "damno"-noun-eo
"dampilo"-noun-eo "silenciador"-noun-ca
"silenciador"-noun-ca "dampilo"-noun-eo
"dando"-noun-eo "dandi"-noun-ca
"dandi"-noun-ca "dando"-noun-eo
"danke al"-preposition-eo "mercès a"-preposition-ca
"mercès a"-preposition-ca "danke al"-preposition-eo
"decigramo"-noun-eo "decigram"-noun-ca
"decigram"-noun-ca "decigramo"-noun-eo
"decilitro"-noun-eo "decilitre"-noun-ca
"decilitre"-noun-ca "decilitro"-noun-eo
"decimetro"-noun-eo "decímetre"-noun-ca
"decímetre"-noun-ca "decimetro"-noun-eo
"dekagramo"-noun-eo "decagram"-noun-ca
"decagram"-noun-ca "dekagramo"-noun-eo
"dekalitro"-noun-eo "decalitre"-noun-ca
"decalitre"-noun-ca "dekalitro"-noun-eo
"dekametro"-noun-eo "decàmetre"-noun-ca
"decàmetre"-noun-ca "dekametro"-noun-eo
"dek naŭ"-numeral-eo "dènou"-numeral-ca
"dènou"-numeral-ca "dek naŭ"-numeral-eo
"dek ok"-numeral-eo "díhuit"-numeral-ca
"díhuit"-numeral-ca "dek ok"-numeral-eo
"dek sep"-numeral-eo "dèsset"-numeral-ca
"dèsset"-numeral-ca "dek sep"-numeral-eo
"dekoltaĵo"-noun-eo "escotat"-noun-ca
"escotat"-noun-ca "dekoltaĵo"-noun-eo
"dekolti"-verb-eo "escotar"-verb-ca
"escotar"-verb-ca "dekolti"-verb-eo
"deliro"-noun-eo "desvari"-noun-ca
"desvari"-noun-ca "deliro"-noun-eo
"demagogo"-noun-eo "demagog"-noun-ca
"demagog"-noun-ca "demagogo"-noun-eo
"demokrata"-adjective-eo "demòcratic"-adjective-ca
"demòcratic"-adjective-ca "demokrata"-adjective-eo
"denaska"-adjective-eo "de naixement"-adjective-ca
"de naixement"-adjective-ca "denaska"-adjective-eo
"densa"-adjective-eo "concentrat"-adjective-ca
"concentrat"-adjective-ca "densa"-adjective-eo
"dentaro"-noun-eo "dentadura"-noun-ca
"dentadura"-noun-ca "dentaro"-noun-eo
"dento"-noun-eo "punxa"-noun-ca
"punxa"-noun-ca "dento"-noun-eo
"punxa"-noun-ca "pikilo"-noun-eo
"pikilo"-noun-eo "punxa"-noun-ca
"pikilo"-noun-eo "aculi"-noun-ca
"pikilo"-noun-eo "acícula"-noun-ca
"pikilo"-noun-eo "fibló"-noun-ca
"pikilo"-noun-eo "kubotan"-noun-ca
"detale"-adverb-eo "amb detall"-adverb-ca
"amb detall"-adverb-ca "detale"-adverb-eo
"detalvendisto"-noun-eo "expenedor"-noun-ca
"expenedor"-noun-ca "detalvendisto"-noun-eo
"dg"-noun-eo "dg"-noun-ca
"dg"-noun-ca "dg"-noun-eo
"diabolo"-noun-eo "diàbolo"-noun-ca
"diàbolo"-noun-ca "diabolo"-noun-eo
"diboĉa"-adjective-eo "dissolut"-adjective-ca
"dissolut"-adjective-ca "diboĉa"-adjective-eo
"diboĉo"-noun-eo "disbauxa"-noun-ca
"disbauxa"-noun-ca "diboĉo"-noun-eo
"disbauxa"-noun-ca "orgio"-noun-eo
"orgio"-noun-eo "disbauxa"-noun-ca
"diboĉulo"-noun-eo "disbauxat"-noun-ca
"diboĉulo"-noun-eo "llibertí"-noun-ca
"disbauxat"-noun-ca "diboĉulo"-noun-eo
"llibertí"-noun-ca "diboĉulo"-noun-eo
"diferenca"-adjective-eo "discrepant"-adjective-ca
"discrepant"-adjective-ca "diferenca"-adjective-eo
"difterio"-noun-eo "diftèria"-noun-ca
"diftèria"-noun-ca "difterio"-noun-eo
"dika"-adjective-eo "gruixat"-adjective-ca
"gruixat"-adjective-ca "dika"-adjective-eo
"diletanto"-noun-eo "diletant"-noun-ca
"diletant"-noun-ca "diletanto"-noun-eo
"dinamitisto"-noun-eo "dinamiter"-noun-ca
"dinamiter"-noun-ca "dinamitisto"-noun-eo
"dio"-noun-eo "dea"-noun-ca
"dio"-noun-eo "deesa"-noun-ca
"dea"-noun-ca "dio"-noun-eo
"deesa"-noun-ca "dio"-noun-eo
"diplodoko"-noun-eo "diplodoc"-noun-ca
"diplodoc"-noun-ca "diplodoko"-noun-eo
"direktilo"-noun-eo "governall"-noun-ca
"governall"-noun-ca "direktilo"-noun-eo
"governall"-noun-ca "kondukilo"-noun-eo
"governall"-noun-ca "rudro"-noun-eo
"governall"-noun-ca "stirilo"-noun-eo
"kondukilo"-noun-eo "governall"-noun-ca
"rudro"-noun-eo "governall"-noun-ca
"stirilo"-noun-eo "governall"-noun-ca
"diserigo"-noun-eo "disgregació"-noun-ca
"disgregació"-noun-ca "diserigo"-noun-eo
"disjunkcio"-noun-eo "disjunció"-noun-ca
"disjunció"-noun-ca "disjunkcio"-noun-eo
"disputo"-noun-eo "porfídia"-noun-ca
"porfídia"-noun-ca "disputo"-noun-eo
"distingo"-noun-eo "discerniment"-noun-ca
"discerniment"-noun-ca "distingo"-noun-eo
"dizelo"-noun-eo "dièsel"-noun-ca
"dièsel"-noun-ca "dizelo"-noun-eo
"doganisto"-noun-eo "duaner"-noun-ca
"duaner"-noun-ca "doganisto"-noun-eo
"domeno"-noun-eo "dominó"-noun-ca
"dominó"-noun-ca "domeno"-noun-eo
"domokupado"-noun-eo "okupació"-noun-ca
"okupació"-noun-ca "domokupado"-noun-eo
"dormigilo"-noun-eo "somnífer"-noun-ca
"somnífer"-noun-ca "dormigilo"-noun-eo
"dorsdirekte"-adverb-eo "a recules"-adverb-ca
"a recules"-adverb-ca "dorsdirekte"-adverb-eo
"dosierujo"-noun-eo "arxivador"-noun-ca
"arxivador"-noun-ca "dosierujo"-noun-eo
"dozi"-verb-eo "dosificar"-verb-ca
"dosificar"-verb-ca "dozi"-verb-eo
"drakarbo"-noun-eo "drago"-noun-ca
"drago"-noun-ca "drakarbo"-noun-eo
"dreliko"-noun-eo "arpillera"-noun-ca
"dreliko"-noun-eo "xarpellera"-noun-ca
"arpillera"-noun-ca "dreliko"-noun-eo
"xarpellera"-noun-ca "dreliko"-noun-eo
"dresisto"-noun-eo "domador"-noun-ca
"domador"-noun-ca "dresisto"-noun-eo
"dua"-adjective-eo "dosè"-adjective-ca
"dosè"-adjective-ca "dua"-adjective-eo
"duro"-noun-eo "duro"-noun-ca
"duro"-noun-ca "duro"-noun-eo
"dusako"-noun-eo "alforja"-noun-ca
"alforja"-noun-ca "dusako"-noun-eo
"ebenaĵo"-noun-eo "planícia"-noun-ca
"ebenaĵo"-noun-eo "planúria"-noun-ca
"planícia"-noun-ca "ebenaĵo"-noun-eo
"planúria"-noun-ca "ebenaĵo"-noun-eo
"ebleco"-noun-eo "possibilisme"-noun-ca
"possibilisme"-noun-ca "ebleco"-noun-eo
"ebrieco"-noun-eo "pítima"-noun-ca
"pítima"-noun-ca "ebrieco"-noun-eo
"eco"-noun-eo "característca"-noun-ca
"característca"-noun-ca "eco"-noun-eo
"edzo"-noun-eo "esposa"-noun-ca
"esposa"-noun-ca "edzo"-noun-eo
"eĝo"-noun-eo "cantell"-noun-ca
"cantell"-noun-ca "eĝo"-noun-eo
"cantell"-noun-ca "rando"-noun-eo
"rando"-noun-eo "cantell"-noun-ca
"rando"-noun-eo "rand"-noun-ca
"egoisto"-noun-eo "egoista"-noun-ca
"egoista"-noun-ca "egoisto"-noun-eo
"egoo"-noun-eo "jo"-noun-ca
"jo"-noun-ca "egoo"-noun-eo
"jo"-noun-ca "memo"-noun-eo
"memo"-noun-eo "jo"-noun-ca
"eklezio"-noun-eo "Església"-noun-ca
"Església"-noun-ca "eklezio"-noun-eo
"ekpenso"-noun-eo "pensada"-noun-ca
"pensada"-noun-ca "ekpenso"-noun-eo
"ekrigardo"-noun-eo "colp d'ull"-noun-ca
"ekrigardo"-noun-eo "ullada"-noun-ca
"colp d'ull"-noun-ca "ekrigardo"-noun-eo
"ullada"-noun-ca "ekrigardo"-noun-eo
"ekskrecio"-noun-eo "excreta"-noun-ca
"excreta"-noun-ca "ekskrecio"-noun-eo
"ekspluatisto"-noun-eo "explotador"-noun-ca
"explotador"-noun-ca "ekspluatisto"-noun-eo
"ekspozicianto"-noun-eo "expositor"-noun-ca
"expositor"-noun-ca "ekspozicianto"-noun-eo
"ekspreso"-noun-eo "exprés"-noun-ca
"exprés"-noun-ca "ekspreso"-noun-eo
"eksterulo"-noun-eo "extern"-noun-ca
"extern"-noun-ca "eksterulo"-noun-eo
"ekstrakti"-verb-eo "extractar"-verb-ca
"extractar"-verb-ca "ekstrakti"-verb-eo
"ekstrema maldekstro"-noun-eo "ultraesquerra"-noun-ca
"ultraesquerra"-noun-ca "ekstrema maldekstro"-noun-eo
"ekstremaĵo"-noun-eo "extremitud"-noun-ca
"extremitud"-noun-ca "ekstremaĵo"-noun-eo
"ekstremo"-noun-eo "capciró"-noun-ca
"capciró"-noun-ca "ekstremo"-noun-eo
"elizii"-verb-eo "elidir"-verb-ca
"elidir"-verb-ca "elizii"-verb-eo
"ema"-adjective-eo "procliu"-adjective-ca
"procliu"-adjective-ca "ema"-adjective-eo
"embriogenezo"-noun-eo "embriogènesi"-noun-ca
"embriogènesi"-noun-ca "embriogenezo"-noun-eo
"eminenco"-noun-eo "eminència"-noun-ca
"eminència"-noun-ca "eminenco"-noun-eo
"eminència"-noun-ca "eminentulo"-noun-eo
"eminència"-noun-ca "tubero"-noun-eo
"eminentulo"-noun-eo "eminència"-noun-ca
"tubero"-noun-eo "eminència"-noun-ca
"emocia"-adjective-eo "commovedor"-adjective-ca
"commovedor"-adjective-ca "emocia"-adjective-eo
"engaĝi"-verb-eo "engatjar"-verb-ca
"engatjar"-verb-ca "engaĝi"-verb-eo
"enigmo"-noun-eo "enigme"-noun-ca
"enigme"-noun-ca "enigmo"-noun-eo
"enkarcerigo"-noun-eo "ingrés a presó"-noun-ca
"ingrés a presó"-noun-ca "enkarcerigo"-noun-eo
"enketi"-verb-eo "enquerir"-verb-ca
"enketi"-verb-eo "inquirir"-verb-ca
"enquerir"-verb-ca "enketi"-verb-eo
"inquirir"-verb-ca "enketi"-verb-eo
"enua"-adjective-eo "molestós"-adjective-ca
"molestós"-adjective-ca "enua"-adjective-eo
"enuiga"-adjective-eo "carregós"-adjective-ca
"carregós"-adjective-ca "enuiga"-adjective-eo
"epoleto"-noun-eo "xarretera"-noun-ca
"xarretera"-noun-ca "epoleto"-noun-eo
"eriko"-noun-eo "bruguerola"-noun-ca
"bruguerola"-noun-ca "eriko"-noun-eo
"eŝafodo"-noun-eo "patíbul"-noun-ca
"patíbul"-noun-ca "eŝafodo"-noun-eo
"eskalopo"-noun-eo "escalopa"-noun-ca
"escalopa"-noun-ca "eskalopo"-noun-eo
"eskapi"-verb-eo "escapar-se"-verb-ca
"eskapi"-verb-eo "evadir-se"-verb-ca
"escapar-se"-verb-ca "eskapi"-verb-eo
"evadir-se"-verb-ca "eskapi"-verb-eo
"eskapo"-noun-eo "escapatòria"-noun-ca
"escapatòria"-noun-ca "eskapo"-noun-eo
"estrado"-noun-eo "estrada"-noun-ca
"estrada"-noun-ca "estrado"-noun-eo
"estrada"-noun-ca "podio"-noun-eo
"podio"-noun-eo "estrada"-noun-ca
"podio"-noun-eo "tarima"-noun-ca
"etendebla"-adjective-eo "dúctil"-adjective-ca
"dúctil"-adjective-ca "etendebla"-adjective-eo
"eŭska"-adjective-eo "èuscar"-adjective-ca
"èuscar"-adjective-ca "eŭska"-adjective-eo
"Eŭskio"-properNoun-eo "el País Basc"-properNoun-ca
"el País Basc"-properNoun-ca "Eŭskio"-properNoun-eo
"eŭsko"-noun-eo "èuscar"-noun-ca
"èuscar"-noun-ca "eŭsko"-noun-eo
"evidente"-adverb-eo "evidentement"-adverb-ca
"evidentement"-adverb-ca "evidente"-adverb-eo
"fabo"-noun-eo "favera"-noun-ca
"favera"-noun-ca "fabo"-noun-eo
"fajfo"-noun-eo "piulet"-noun-ca
"piulet"-noun-ca "fajfo"-noun-eo
"fajrero"-noun-eo "centella"-noun-ca
"centella"-noun-ca "fajrero"-noun-eo
"faksilo"-noun-eo "telefax"-noun-ca
"telefax"-noun-ca "faksilo"-noun-eo
"telefax"-noun-ca "fakso"-noun-eo
"fakso"-noun-eo "telefax"-noun-ca
"falaro"-noun-eo "escaiola"-noun-ca
"escaiola"-noun-ca "falaro"-noun-eo
"falbalo"-noun-eo "farbalà"-noun-ca
"farbalà"-noun-ca "falbalo"-noun-eo
"faldaĵo"-noun-eo "doblec"-noun-ca
"doblec"-noun-ca "faldaĵo"-noun-eo
"falseto"-noun-eo "espinguet"-noun-ca
"espinguet"-noun-ca "falseto"-noun-eo
"falto"-noun-eo "rufa"-noun-ca
"rufa"-noun-ca "falto"-noun-eo
"familio"-noun-eo "parentela"-noun-ca
"parentela"-noun-ca "familio"-noun-eo
"parentela"-noun-ca "parencaro"-noun-eo
"parencaro"-noun-eo "parentela"-noun-ca
"famo"-noun-eo "predicament"-noun-ca
"predicament"-noun-ca "famo"-noun-eo
"fanfaro"-noun-eo "fanfara"-noun-ca
"fanfara"-noun-ca "fanfaro"-noun-eo
"fantazii"-verb-eo "fantasiejar"-verb-ca
"fantasiejar"-verb-ca "fantazii"-verb-eo
"fareble"-adverb-eo "viable"-adverb-ca
"viable"-adverb-ca "fareble"-adverb-eo
"viable"-adverb-ca "efektivigeble"-adverb-eo
"efektivigeble"-adverb-eo "viable"-adverb-ca
"fasado"-noun-eo "fatxada"-noun-ca
"fatxada"-noun-ca "fasado"-noun-eo
"fasko"-noun-eo "manat"-noun-ca
"manat"-noun-ca "fasko"-noun-eo
"fatalo"-noun-eo "fat"-noun-ca
"fat"-noun-ca "fatalo"-noun-eo
"fat"-noun-ca "sorto"-noun-eo
"sorto"-noun-eo "fat"-noun-ca
"sorto"-noun-eo "astrugància"-noun-ca
"fazeolo"-noun-eo "bajoca"-noun-ca
"fazeolo"-noun-eo "bajoquera"-noun-ca
"fazeolo"-noun-eo "mongetera"-noun-ca
"bajoca"-noun-ca "fazeolo"-noun-eo
"bajoquera"-noun-ca "fazeolo"-noun-eo
"mongetera"-noun-ca "fazeolo"-noun-eo
"feĉo"-noun-eo "pòsit"-noun-ca
"feĉo"-noun-eo "solatge"-noun-ca
"pòsit"-noun-ca "feĉo"-noun-eo
"pòsit"-noun-ca "sedimento"-noun-eo
"solatge"-noun-ca "feĉo"-noun-eo
"solatge"-noun-ca "sedimento"-noun-eo
"sedimento"-noun-eo "pòsit"-noun-ca
"sedimento"-noun-eo "solatge"-noun-ca
"feki"-verb-eo "defecar"-verb-ca
"defecar"-verb-ca "feki"-verb-eo
"felpo"-noun-eo "pelfa"-noun-ca
"pelfa"-noun-ca "felpo"-noun-eo
"fendo"-noun-eo "fenedura"-noun-ca
"fenedura"-noun-ca "fendo"-noun-eo
"fenedura"-noun-ca "sulko"-noun-eo
"sulko"-noun-eo "fenedura"-noun-ca
"sulko"-noun-eo "cissura"-noun-ca
"ferii"-verb-eo "fer vacances"-verb-ca
"fer vacances"-verb-ca "ferii"-verb-eo
"festono"-noun-eo "fistó"-noun-ca
"fistó"-noun-ca "festono"-noun-eo
"fetoro"-noun-eo "ferum"-noun-ca
"ferum"-noun-ca "fetoro"-noun-eo
"fiaĵo"-noun-eo "putada"-noun-ca
"putada"-noun-ca "fiaĵo"-noun-eo
"putada"-noun-ca "friponaĵo"-noun-eo
"friponaĵo"-noun-eo "putada"-noun-ca
"friponaĵo"-noun-eo "trapelleria"-noun-ca
"fiasko"-noun-eo "fiasco"-noun-ca
"fiasco"-noun-ca "fiasko"-noun-eo
"fidinda"-adjective-eo "de confiança"-adjective-ca
"de confiança"-adjective-ca "fidinda"-adjective-eo
"fiera"-adjective-eo "superbiós"-adjective-ca
"superbiós"-adjective-ca "fiera"-adjective-eo
"fiksilo"-noun-eo "fixador"-noun-ca
"fiksilo"-noun-eo "subjectador"-noun-ca
"fixador"-noun-ca "fiksilo"-noun-eo
"subjectador"-noun-ca "fiksilo"-noun-eo
"filatelo"-noun-eo "filatèlia"-noun-ca
"filatèlia"-noun-ca "filatelo"-noun-eo
"Filipinoj"-properNoun-eo "les Filipines"-properNoun-ca
"les Filipines"-properNoun-ca "Filipinoj"-properNoun-eo
"financisto"-noun-eo "financer"-noun-ca
"financer"-noun-ca "financisto"-noun-eo
"fine"-adverb-eo "final"-adverb-ca
"final"-adverb-ca "fine"-adverb-eo
"fine de"-preposition-eo "a final de"-preposition-ca
"fine de"-preposition-eo "a la fi de"-preposition-ca
"a final de"-preposition-ca "fine de"-preposition-eo
"a la fi de"-preposition-ca "fine de"-preposition-eo
"fingringo"-noun-eo "didal"-noun-ca
"didal"-noun-ca "fingringo"-noun-eo
"firma"-adjective-eo "incommovible"-adjective-ca
"incommovible"-adjective-ca "firma"-adjective-eo
"flago"-noun-eo "bandereta"-noun-ca
"bandereta"-noun-ca "flago"-noun-eo
"flako"-noun-eo "bassiol"-noun-ca
"bassiol"-noun-ca "flako"-noun-eo
"flanelo"-noun-eo "franel·la"-noun-ca
"franel·la"-noun-ca "flanelo"-noun-eo
"flanke"-adverb-eo "de banda"-adverb-ca
"de banda"-adverb-ca "flanke"-adverb-eo
"flano"-noun-eo "flam"-noun-ca
"flam"-noun-ca "flano"-noun-eo
"flam"-noun-ca "flaŭno"-noun-eo
"flaŭno"-noun-eo "flam"-noun-ca
"flavbekulo"-noun-eo "passerell"-noun-ca
"flavbekulo"-noun-eo "pipioli"-noun-ca
"flavbekulo"-noun-eo "xitxarel·lo"-noun-ca
"passerell"-noun-ca "flavbekulo"-noun-eo
"passerell"-noun-ca "kanabeno"-noun-eo
"pipioli"-noun-ca "flavbekulo"-noun-eo
"xitxarel·lo"-noun-ca "flavbekulo"-noun-eo
"kanabeno"-noun-eo "passerell"-noun-ca
"florbrasiko"-noun-eo "col-i-flor"-noun-ca
"florbrasiko"-noun-eo "coliflor"-noun-ca
"col-i-flor"-noun-ca "florbrasiko"-noun-eo
"coliflor"-noun-ca "florbrasiko"-noun-eo
"fluto"-noun-eo "flaüta"-noun-ca
"flaüta"-noun-ca "fluto"-noun-eo
"foino"-noun-eo "fagina"-noun-ca
"fagina"-noun-ca "foino"-noun-eo
"foldo"-noun-eo "entalla"-noun-ca
"entalla"-noun-ca "foldo"-noun-eo
"fontano"-noun-eo "brollador"-noun-ca
"fontano"-noun-eo "fontana"-noun-ca
"brollador"-noun-ca "fontano"-noun-eo
"brollador"-noun-ca "fonto"-noun-eo
"fontana"-noun-ca "fontano"-noun-eo
"fonto"-noun-eo "brollador"-noun-ca
"fortika"-adjective-eo "fortificat"-adjective-ca
"fortificat"-adjective-ca "fortika"-adjective-eo
"fosforeski"-verb-eo "fosforejar"-verb-ca
"fosforejar"-verb-ca "fosforeski"-verb-eo
"fotelo"-noun-eo "poltrona"-noun-ca
"poltrona"-noun-ca "fotelo"-noun-eo
"fotokopio"-noun-eo "xerocòpia"-noun-ca
"xerocòpia"-noun-ca "fotokopio"-noun-eo
"frago"-noun-eo "fraga"-noun-ca
"frago"-noun-eo "fraula"-noun-ca
"frago"-noun-eo "maduixot"-noun-ca
"fraga"-noun-ca "frago"-noun-eo
"fraula"-noun-ca "frago"-noun-eo
"maduixot"-noun-ca "frago"-noun-eo
"fragujo"-noun-eo "maduixera"-noun-ca
"maduixera"-noun-ca "fragujo"-noun-eo
"frakcio"-noun-eo "trencat"-noun-ca
"trencat"-noun-ca "frakcio"-noun-eo
"frako"-noun-eo "frac"-noun-ca
"frac"-noun-ca "frako"-noun-eo
"framasona"-adjective-eo "francmaçó"-adjective-ca
"framasona"-adjective-eo "maçó"-adjective-ca
"francmaçó"-adjective-ca "framasona"-adjective-eo
"maçó"-adjective-ca "framasona"-adjective-eo
"frambo"-noun-eo "gerdó"-noun-ca
"gerdó"-noun-ca "frambo"-noun-eo
"frambujo"-noun-eo "gerdera"-noun-ca
"frambujo"-noun-eo "gerdonera"-noun-ca
"gerdera"-noun-ca "frambujo"-noun-eo
"gerdera"-noun-ca "rubuso"-noun-eo
"gerdonera"-noun-ca "frambujo"-noun-eo
"rubuso"-noun-eo "gerdera"-noun-ca
"rubuso"-noun-eo "barsa"-noun-ca
"rubuso"-noun-eo "romeguera"-noun-ca
"Francio"-properNoun-eo "estat francès"-properNoun-ca
"Francio"-properNoun-eo "l'estat francès"-properNoun-ca
"estat francès"-properNoun-ca "Francio"-properNoun-eo
"l'estat francès"-properNoun-ca "Francio"-properNoun-eo
"franclingva"-adjective-eo "francoparlant"-adjective-ca
"francoparlant"-adjective-ca "franclingva"-adjective-eo
"franclingvano"-noun-eo "francoparlant"-noun-ca
"francoparlant"-noun-ca "franclingvano"-noun-eo
"franda"-adjective-eo "llaminer"-adjective-ca
"franda"-adjective-eo "llépol"-adjective-ca
"llaminer"-adjective-ca "franda"-adjective-eo
"llaminer"-adjective-ca "frandema"-adjective-eo
"llépol"-adjective-ca "franda"-adjective-eo
"llépol"-adjective-ca "frandema"-adjective-eo
"frandema"-adjective-eo "llaminer"-adjective-ca
"frandema"-adjective-eo "llépol"-adjective-ca
"frangolo"-noun-eo "fràngula"-noun-ca
"fràngula"-noun-ca "frangolo"-noun-eo
"frato"-noun-eo "fra"-noun-ca
"fra"-noun-ca "frato"-noun-eo
"fraŭlo"-noun-eo "celibatari"-noun-ca
"fraŭlo"-noun-eo "poncella"-noun-ca
"celibatari"-noun-ca "fraŭlo"-noun-eo
"poncella"-noun-ca "fraŭlo"-noun-eo
"frenezo"-noun-eo "insània"-noun-ca
"insània"-noun-ca "frenezo"-noun-eo
"fringelo"-noun-eo "lluer"-noun-ca
"lluer"-noun-ca "fringelo"-noun-eo
"trapelleria"-noun-ca "friponaĵo"-noun-eo
"fripono"-noun-eo "truà"-noun-ca
"truà"-noun-ca "fripono"-noun-eo
"friula"-adjective-eo "furlà"-adjective-ca
"furlà"-adjective-ca "friula"-adjective-eo
"friulano"-noun-eo "furlà"-noun-ca
"furlà"-noun-ca "friulano"-noun-eo
"froko"-noun-eo "cogulla"-noun-ca
"cogulla"-noun-ca "froko"-noun-eo
"fronti"-verb-eo "enfrontar-se"-verb-ca
"enfrontar-se"-verb-ca "fronti"-verb-eo
"frosto"-noun-eo "gelada"-noun-ca
"gelada"-noun-ca "frosto"-noun-eo
"frue"-adverb-eo "lleu"-adverb-ca
"frue"-adverb-eo "tost"-adverb-ca
"lleu"-adverb-ca "frue"-adverb-eo
"tost"-adverb-ca "frue"-adverb-eo
"frugilego"-noun-eo "graula"-noun-ca
"graula"-noun-ca "frugilego"-noun-eo
"graula"-noun-ca "korvo"-noun-eo
"korvo"-noun-eo "graula"-noun-ca
"korvo"-noun-eo "gralla"-noun-ca
"frunaskito"-noun-eo "prematur"-noun-ca
"prematur"-noun-ca "frunaskito"-noun-eo
"ftizo"-noun-eo "tisi"-noun-ca
"tisi"-noun-ca "ftizo"-noun-eo
"fuĝi"-verb-eo "guillar"-verb-ca
"fuĝi"-verb-eo "pirar"-verb-ca
"guillar"-verb-ca "fuĝi"-verb-eo
"pirar"-verb-ca "fuĝi"-verb-eo
"fuko"-noun-eo "fucus"-noun-ca
"fucus"-noun-ca "fuko"-noun-eo
"fulgo"-noun-eo "sutja"-noun-ca
"sutja"-noun-ca "fulgo"-noun-eo
"fulmoforigilo"-noun-eo "parallamps"-noun-ca
"parallamps"-noun-ca "fulmoforigilo"-noun-eo
"funebra"-adjective-eo "luctuós"-adjective-ca
"luctuós"-adjective-ca "funebra"-adjective-eo
"fungo"-noun-eo "rovelló"-noun-ca
"rovelló"-noun-ca "fungo"-noun-eo
"funiklo"-noun-eo "funicle"-noun-ca
"funicle"-noun-ca "funiklo"-noun-eo
"furunko"-noun-eo "furóncol"-noun-ca
"furóncol"-noun-ca "furunko"-noun-eo
"furzi"-verb-eo "llufar-se"-verb-ca
"llufar-se"-verb-ca "furzi"-verb-eo
"fuŝaĵo"-noun-eo "esguerro"-noun-ca
"esguerro"-noun-ca "fuŝaĵo"-noun-eo
"gaele"-adverb-eo "en gaèlic"-adverb-ca
"en gaèlic"-adverb-ca "gaele"-adverb-eo
"en gaèlic"-adverb-ca "en la gaela lingvo"-adverb-eo
"en gaèlic"-adverb-ca "en la gaela"-adverb-eo
"en la gaela lingvo"-adverb-eo "en gaèlic"-adverb-ca
"en la gaela"-adverb-eo "en gaèlic"-adverb-ca
"gajlo"-noun-eo "agalla"-noun-ca
"gajlo"-noun-eo "gal·la"-noun-ca
"agalla"-noun-ca "gajlo"-noun-eo
"gal·la"-noun-ca "gajlo"-noun-eo
"galimatio"-noun-eo "guirigall"-noun-ca
"guirigall"-noun-ca "galimatio"-noun-eo
